symbol,time,close,volume,ema_9,ema_21,pct_change,rsi,macd_hist,signal_score,buy_signal
TSLA,2025-03-28 05:29:00-04:00,279.25,17625,278.2291691737439,277.7461068101161,0.22971178349664445,76.68393782383453,0.2736234247293553,3,True
TSLA,2025-03-28 06:12:00-04:00,277.98,18470,277.26238917539,277.19740432811005,0.19102540998379158,63.32288401253979,0.13883786233068318,3,True
TSLA,2025-03-28 07:48:00-04:00,276.24,15574,276.01319253402687,276.065057570895,0.2322206095791035,54.276315789473585,0.01265723934024987,3,True
TSLA,2025-03-28 08:40:00-04:00,275.1,51335,275.7010713039341,276.3451599458235,0.21857923497268228,32.750705238121625,-0.2963883725644365,3,True
TSLA,2025-03-28 09:08:00-04:00,275.62,86019,275.034889302736,275.1811455074816,0.3276062900407606,50.821441982726164,0.04899463548347205,3,True
TSLA,2025-03-28 09:09:00-04:00,276.18,33631,275.2639114421888,275.2719504613469,0.20317828894855783,49.45240507550572,0.12315614964484606,3,True
TSLA,2025-03-28 09:14:00-04:00,277.15,64780,276.11944810137646,275.7198384122711,0.2169589585969911,70.21696252465418,0.24996763285364432,3,True
TSLA,2025-03-28 09:23:00-04:00,277.683,76006,276.88752805790074,276.4229405178497,0.2284786139685968,65.58158822309775,0.1014156551520548,3,True
TSLA,2025-03-28 09:36:00-04:00,271.33,833350,271.86522462497436,273.7231079281982,0.8249414737467875,21.55458046028467,-0.690533801290143,3,True
TSLA,2025-03-28 09:42:00-04:00,274.18,910909,271.6309201192893,272.6777649785687,1.4131184589407653,45.72232502725046,0.1139456659016227,3,True
TSLA,2025-03-28 09:47:00-04:00,275.8589,714260,273.3410991046888,273.17853824413925,0.7589642816703934,67.44997843182803,0.5992344523887587,3,True
TSLA,2025-03-28 11:10:00-04:00,266.42,646282,264.63167785299777,264.4792220840237,0.7811465642791005,63.75058615838737,0.20544143745524704,4,True
TSLA,2025-03-28 11:13:00-04:00,267.2499,471230,265.61132546073486,265.0036739173732,0.34539856568920335,66.12557141524442,0.37020867232339943,3,True
TSLA,2025-03-28 11:32:00-04:00,267.9529,636215,266.28780056808336,265.8502725747469,0.4584786113297934,76.83384437249403,0.1583324503374821,3,True
TSLA,2025-03-28 12:26:00-04:00,262.74,355096,262.52930222909526,263.05619193359155,0.3106599070043625,39.08422931628524,0.03348040800109631,4,True
TSLA,2025-03-28 13:17:00-04:00,265.8741,500678,264.3404710067727,264.1181143014436,0.6565079124706719,68.86792452830181,0.11731262204971296,3,True
TSLA,2025-03-28 13:57:00-04:00,263.6164,241905,263.00170082571714,263.08667564798156,0.24588374786762568,48.44689926719863,0.06826655690144356,3,True
TSLA,2025-03-28 14:00:00-04:00,263.98,234925,263.29794602276723,263.20852415325436,0.20307844142042342,62.31590956233235,0.13692351426677218,4,True
TSLA,2025-03-28 15:51:00-04:00,263.043,319658,262.3158345168369,262.2328124740432,0.2698839270398601,61.429792777755196,0.2010215881309595,3,True
